track_id,duration,release_year,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,dyn_range_mean,energy,flatness,instrumentalness,key,liveness,loudness,mechanism,mode,organism,speechiness,tempo,time_signature,valence,acoustic_vector_0,acoustic_vector_1,acoustic_vector_2,acoustic_vector_3,acoustic_vector_4,acoustic_vector_5,acoustic_vector_6,acoustic_vector_7
t_b83ef54b-77b1-4469-90b1-1fe0483b45d3,160.7866669,1970,95.52869266,0.849465013,0.400013685,0.42115736,0.556064308,7.071991444,0.303741097,1.017718077,3.99E-07,0,0.097807884,-12.52600002,0.272727281,major,0.790732682,0.030674025,115.25,4,0.641622305,-0.043971419,-0.335017294,0.18478325,0.376375079,0.602456689,-0.187057093,-0.232049987,-0.904953837
t_9915c341-fb51-4f25-ae4d-82b9fc90a48e,1092.666626,1968,96.82085098,0.136510283,0.714156806,0.786294699,0.65147388,12.17219639,0.56838721,0.998920321,0.112394489,0,0.28893891,-12.07600021,0.128388017,major,0.623835921,0.078678869,85.64600372,4,0.88068068,-0.329126298,-0.353487551,0.10238193,0.626878202,0.365198523,-0.02955197,0.155185923,0.04223647
t_f3b5f845-76d1-4bbf-b1fc-4189527b9907,199.8000031,1987,95.66137534,5.75E-05,0.351855427,0.316137344,0.351908207,5.642996311,0.741076171,0.955217183,1.40E-05,0,0.391392797,-11.77499962,0.515337408,major,0.3427082,0.043705072,178.6100006,4,0.69327271,0.152201563,0.158618882,-0.190575927,-0.374511361,0.708853662,0.164313033,-0.186671302,-0.060964823
t_3a8b06b5-3f87-4a25-935c-b457a6f8f732,132.4266663,1966,98.42619799,0.018810414,0.526883662,0.539609551,0.570046782,8.099971771,0.560156226,1.006207943,2.65E-08,0,0.080943167,-8.704000473,0.337349385,major,0.468753487,0.036148675,136.7380066,4,0.891812861,0.114075147,-0.244725898,-0.195635036,0.04214007,0.683416545,-0.085937463,-0.211765751,-0.425795406
t_83926f02-3c36-4252-ae78-8e572cfab46a,363.3999939,1972,94.57592987,0.083485447,0.573833168,0.575115263,0.546771586,8.341722488,0.728250206,0.962849379,0.861008883,0,0.298354536,-15.84200001,0.416347384,major,0.416905373,0.053141203,147.8860016,4,0.757832706,0.188881308,-0.474655598,0.029007226,0.163478956,0.489215672,-0.04412486,-0.324366152,-0.31618318
t_98788be5-28d8-4a10-8f74-82412cf48da6,209.0800018,1981,96.13861481,0.119321629,0.437792629,0.501736701,0.652053714,8.16245842,0.503586411,1.012131095,2.60E-05,0,0.184586912,-8.503000259,0.420918375,major,0.418074876,0.029059336,132.0939941,4,0.816124737,0.132076353,-0.169060796,-0.055278827,-0.093358234,0.567708194,0.006531185,-0.271593779,-0.389600188
t_5befd7cf-896f-4833-8cb2-af791c633563,231.8000031,1964,96.59133624,0.894432902,0.685856104,0.703309,0.58068049,9.978899956,0.311744839,1.034774303,0.872512102,0,0.112891518,-16.33099937,0.19109948,major,0.852739751,0.037753094,114.3059998,4,0.484948009,0.430144966,-1.007311821,0.082903497,0.692318738,0.071451232,-0.29545337,-0.151234567,-0.010262745
t_174f20a2-6eee-4bc5-80f2-2257a1a94b96,210.8399963,1981,91.16583305,0.319572657,0.684982002,0.721742213,0.790147424,10.48191261,0.441854089,1.05292964,0.493840903,0,0.137861371,-10.70800018,0.595000029,major,0.364795625,0.046860036,133.6119995,4,0.595738292,-0.649155438,-0.088958569,0.293761134,0.349978864,0.311146438,0.0801851,-0.187814564,0.171020567
t_70622a82-253c-4fbb-9d53-c1b39b5e1742,437.7425842,1960,92.57358509,0.933827221,0.560280204,0.581533074,0.441021502,8.604665756,0.083543546,0.995680332,7.12E-08,0,0.161409855,-23.19000053,0.103658535,major,0.915276229,0.150511056,75.34799957,4,0.108953506,0.457535416,-0.814098656,-0.613112032,0.729850948,-0.145909831,-0.8693856,0.300947756,-0.753071725
t_1ff29477-e664-4208-b8c3-6fffe7fa6f74,146.613327,1958,95.42202702,0.992196739,0.599220574,0.536561251,0.355365604,7.289251804,0.26496464,1.021968007,0.895014763,0,0.088226363,-22.16300011,0.168478265,major,0.915391386,0.02929749,92.00800323,4,0.537912667,0.763330579,-0.935005367,-0.648264587,0.589835048,-0.346853882,-0.716098666,0.237245262,-0.372772694
t_645f99b2-a57d-43e5-9f50-b31c8d323122,232.7599945,1977,95.91374987,0.443078667,0.716649652,0.778794467,0.874838293,11.83372211,0.723759413,0.942716241,0.000634786,0,0.062311873,-11.3210001,0.584382892,major,0.429567397,0.059980333,117.1740036,4,0.878756821,-0.194339633,-0.217745647,0.378985971,0.190762118,0.112993337,0.029116258,-0.208907738,-0.133968338
t_31661c9d-3e76-4c45-94f5-9995d8bd3130,234.6797333,1982,95.80647787,0.005506435,0.63972199,0.644399762,0.745924711,9.113993645,0.678793609,0.992562294,4.41E-05,0,0.069774739,-7.982999802,0.746543765,major,0.179262906,0.03193732,132.6360016,4,0.765667379,-0.046154983,0.019576287,0.387192428,0.216526017,0.342872649,-0.032810707,0.376392394,-0.399232775
t_41184f1d-1aa7-4fd2-bfc1-78d483d40b0e,1115.17334,1990,90.58478762,0.543350816,0.418895543,0.609743237,0.580252886,10.43846512,0.053669188,0.980894029,0.050567143,0,0.074852698,-25.47100067,0.151075765,major,0.712706983,0.084885202,134.397995,4,0.218000263,0.580699027,-0.731736302,-0.480133802,0.376617134,-0.203063399,-0.397060752,0.051843442,-0.055958476
t_69cbb280-321d-4ef1-b234-5a25c3b04b33,243.706665,1968,93.76184415,0.966386795,0.231409892,0.187247217,0.131317034,4.330165386,0.115213022,1.049487472,0.823430121,0,0.054947603,-20.16200066,0.109803922,major,0.929072797,0.039634667,58.56800079,4,0.103971645,0.131630197,-0.535240889,-0.103595413,0.512457192,0.361487448,-0.432955384,-0.016251972,-0.791415274
t_6760b42b-2a98-4986-a654-88652dba9c48,254.293335,1970,95.64742593,0.738417029,0.498409539,0.479902357,0.436752319,7.245154858,0.386730403,1.00793767,0.000599449,0,0.737458766,-11.64099979,0.177777782,major,0.781443894,0.047218855,99.44100189,4,0.112661265,0.093145318,-0.239986345,-0.067840904,0.007713601,0.391583025,-0.077714793,-0.320233107,-0.485072702
t_dd742c9a-32d2-4774-92cd-dff361fbb75c,140.5599976,1968,96.31529773,0.607205451,0.565839589,0.527079701,0.696133792,7.468383789,0.807718158,0.92929852,3.90E-08,0,0.082722977,-7.958000183,0.55092591,major,0.534025252,0.036458999,111.9820023,4,0.962712586,0.083738707,-0.327918291,0.062736087,0.232216552,0.714656532,-0.13381736,-0.297833145,-0.884316921
t_f276a1f2-355a-4e3e-b4c3-b5b82a4361de,339.0666809,1990,97.40653495,0.831319213,0.580627799,0.696016431,0.619327724,11.07481861,0.405963391,0.871857762,7.77E-09,0,0.658640027,-16.4640007,0.115226336,major,0.858462572,0.875509381,106.4440002,3,0.506424785,-0.314289987,-0.039654654,-0.378574729,0.341686428,0.006572023,-0.596479714,-0.173937455,-0.51173526
t_967d6f04-6aed-4e95-9eab-56e603698979,280.1333313,1972,94.35279233,0.620730162,0.303141594,0.354003698,0.326192439,6.695338249,0.421348512,0.977600038,0.239118338,0,0.283740968,-14.56700039,0.23801066,major,0.69495815,0.0530844,172.9640045,4,0.494890422,0.267920852,-0.531339943,-0.264980733,0.28046006,0.36576581,-0.195537433,-0.123344056,-0.187746674
t_6f11f62e-7e20-43b7-a663-65d5e70b330d,275.0266724,1956,93.1944892,0.954747975,0.248569325,0.236115873,0.301362306,5.185999393,0.246039167,1.034035444,0.098605454,0,0.388727278,-13.70199966,0.135623872,major,0.910683751,0.036074527,133.9649963,4,0.06837976,0.369980544,-0.76071018,-0.413065583,0.751731813,0.020335201,-0.798492908,0.315618336,-0.821333766
t_87cb477f-8b88-49df-b43f-e5072f64bafd,791.4000244,1981,92.94241221,0.234273061,0.438736498,0.454984069,0.494141042,7.335646629,0.894792676,0.905703008,3.89E-07,0,0.721550226,-5.578999996,0.226323113,major,0.571602941,0.099941894,123.2659988,4,0.374192297,-0.147723541,-0.181305811,0.409811258,0.184355825,0.083954901,-0.044594537,-0.207672104,-0.433041692
t_0910a951-eaed-42db-89fd-ce2b6bbaf970,212.5333252,1959,97.79921424,0.934090674,0.213140324,0.234323338,0.315718621,5.4530797,0.145850971,1.037598729,0.000213978,0,0.147876173,-18.07600021,0.188481674,major,0.874953508,0.034492273,134.246994,4,0.114869624,-0.008079078,-0.613866806,0.052829117,0.708604991,0.416669935,-0.49484694,-0.080557637,-0.742929935
t_b26afcfd-919b-4fa9-b064-beadf722dbc4,165.4400024,1990,93.22076196,0.769695878,0.614660323,0.548448324,0.625826895,7.357301712,0.146317646,1.035271645,0.188973367,0,0.150998145,-20.26600075,0.441860467,major,0.672291398,0.02697717,91.4280014,4,0.558430374,0.084126346,-0.340475857,0.016074479,0.20101881,0.69686377,-0.097819865,-0.353840947,-0.856612325
t_c6f69be8-4dfc-4e0f-9f9f-36d91b342201,516.2133179,1979,95.6205066,0.037056856,0.697578907,0.719162226,0.766595304,10.2458992,0.788848937,0.918531418,0.014549333,0,0.051547233,-6.203000069,0.566037714,major,0.307974398,0.066566713,127.0739975,4,0.963296592,-0.148152679,-0.053807888,0.410652786,0.019925816,-0.289083689,0.144478753,0.065384783,0.205755979
t_b5d9c5b7-b5b8-4404-ad89-83c6d17df4ed,140.8933258,1967,91.30000508,0.886000395,0.374887407,0.338788718,0.442153633,5.835787296,0.180168018,1.044670582,3.10E-06,0,0.108336069,-12.78800011,0.277372271,major,0.808451474,0.029587111,69.71900177,3,0.374657065,0.01254724,-0.459452063,0.233860537,0.533133447,0.443212539,-0.286576688,-0.076137803,-0.827492595
t_472bb9bc-6775-4ce7-a254-c8e00ae1a20b,209.1066742,1984,92.83597978,0.000548687,0.724447668,0.731529593,0.750839591,10.22413254,0.480118394,0.965555906,0.060746323,0,0.098646864,-16.08699989,0.930232584,major,0.049334556,0.109273426,115.6159973,4,0.764953315,0.023253351,-0.044303585,0.109508649,-0.154380232,0.091855086,0.094611146,-0.211055189,-0.010650282
t_4b95fa14-7036-482d-95ff-8ebd3d7a0fb1,325.2000122,1978,93.28625488,0.217550322,0.532584727,0.589952052,0.621814966,9.037500381,0.871435344,0.947399676,0.47227177,0,0.112938337,-3.864000082,0.342762053,major,0.489535421,0.056588441,127.1210022,4,0.729268789,-0.008417633,-0.379328012,0.2533198,0.244573712,0.088615581,0.000944687,-0.200861543,-0.082343303
t_2d6df6d9-c0a1-42e6-8658-a9337f46a99f,209.3333282,1984,95.00673401,0.868578613,0.413121939,0.428845197,0.360766649,7.096213818,0.332978934,1.008653164,0.813984811,0,0.184246451,-12.04500008,0.17760618,major,0.845801532,0.033574868,83.61299896,4,0.521237671,0.028357061,-0.656638682,0.116945535,1.016772032,0.527718008,-0.475871772,0.480954975,-0.318913668
t_f0d57f32-589e-4abe-b5d5-fe14bf30ac6e,349.3333435,1978,97.39750233,0.267598152,0.620157301,0.633625031,0.708408594,9.088894844,0.630872309,0.974138141,0.001902884,0,0.105488963,-8.680000305,0.865145206,major,0.211889818,0.062046561,93.97000122,4,0.906998515,-0.07646098,-0.146511555,0.365255624,0.083552338,0.05487708,0.067981213,-0.223469704,-0.249202117
t_6e3b9076-a10d-4876-9c03-26b1e2c039c9,174.8933258,1988,93.228762,0.514840424,0.389302284,0.329181999,0.57439369,5.466280937,0.547198832,0.990960479,0.387160987,0,0.344361991,-12.65999985,0.834920645,major,0.382303447,0.030933281,127.685997,4,0.908680797,0.184206486,-0.092904232,-0.206371009,-0.255319834,0.418793529,0.086806506,-0.25388363,-0.091257162
t_77f84504-5391-4761-90a4-3f73873f1908,340.6933289,1973,93.19424633,0.254715294,0.395246476,0.42245689,0.523095071,7.131921291,0.706824422,0.937882364,0.895071268,0,0.122793935,-12.29300022,0.216035634,major,0.582872212,0.098785646,88.61000061,4,0.32466954,0.29843992,-0.544095755,-0.004821465,0.254225701,0.023139251,-0.140299648,-0.165626884,-0.113322414
t_15bbafe9-353c-4edf-baf7-95338545d672,203.5733337,1989,95.07599857,0.845923126,0.651397169,0.784124851,0.68486917,13.35717678,0.257039219,0.97293067,1.26E-09,0,0.0845083,-15.74300003,0.173010379,major,0.836509943,0.650176525,101.987999,4,0.656117916,-0.088261008,-0.429229558,-0.177379191,0.578505576,0.088335469,-0.615261257,-0.071925603,-0.715738058
t_d19cc2e5-c836-4639-b56b-b8dfaf7cae27,246.3333282,1986,97.24837565,0.418190777,0.302704185,0.285489619,0.520961046,5.568630695,0.928744256,0.895855486,1.18E-08,0,0.622634411,-5.043000221,0.51483053,major,0.45291996,0.069603711,132.1889954,4,0.743296206,-0.164719656,0.232752919,0.060932744,0.056097526,0.791737199,0.053022105,0.313687801,-0.094014823
t_4f72cb5e-c54f-42cd-b44a-c580fa68c1c4,185.186676,1960,94.42470426,0.873892188,0.443934351,0.460605979,0.51153636,7.390373707,0.137774378,1.048725247,1.26E-05,0,0.335926324,-13.43799973,0.234042555,major,0.821698964,0.033329148,88.10299683,3,0.309292167,0.050912175,-0.706722915,0.038311854,0.690206766,0.551316857,-0.32026118,-0.13001816,-0.58640027
t_1e1258d3-07b7-40b6-8dac-9f1785732b93,756.1333008,1965,98.5652257,0.376300633,0.405947119,0.469746262,0.486569732,7.847499847,0.42205742,0.992887378,0.028441468,0,0.378274053,-13.06099987,0.165558025,major,0.647261739,0.04685837,125.9800034,3,0.34240216,0.427477896,-0.959207714,0.155779943,0.570143402,0.066284463,-0.213152602,-0.305647701,-0.000208673
t_b5e2f1c6-c87f-460a-bff8-7c19c2b29712,305.3200073,1961,93.77155229,0.98667711,0.139702857,0.111551747,0.076179065,3.771384954,0.091238305,1.024814367,0.809706032,0,0.228661761,-22.02599907,0.07651715,major,0.955602467,0.043898132,72.64299774,5,0.042101104,0.662812471,-0.927255154,-0.717382491,0.736159801,-0.215587795,-0.919398725,0.373366982,-0.719987035
t_8bf6be86-0dc8-4544-88ed-e9b8482cbff8,223.3321533,1973,96.20695616,0.20320861,0.282148868,0.313721746,0.343497247,6.21232748,0.467471242,0.976305842,2.43E-08,0,0.143453494,-14.43999958,0.241525427,major,0.555237532,0.04548572,146.1790009,4,0.271359861,0.06091949,-0.202388093,0.025991816,0.133627996,0.613399863,-0.104025625,-0.05197946,-0.590147734
t_a8439598-b564-48fa-b3b6-ca45e8d76bb0,214.8399963,1959,98.60306909,0.823112547,0.334262878,0.364218533,0.413327128,6.638576508,0.214668274,1.016041279,6.75E-08,0,0.116037279,-14.14799976,0.151428565,major,0.835938931,0.049749013,112.9240036,4,0.374210656,0.17806305,-0.759524643,0.158271536,0.733182192,0.316726655,-0.440767974,-0.028435495,-0.640993834
t_e20790ae-3b36-4ea7-b7b9-5e85c57d0619,242.8533325,1987,93.54792581,0.644229949,0.617554843,0.569352865,0.612488449,7.760513783,0.396780044,1.001860738,1.20E-10,0,0.118120901,-8.730999947,0.335793346,major,0.65429455,0.023848532,77.02500153,3,0.186040491,0.169802994,-0.190247253,-0.096497357,-0.161058575,0.67718488,0.039054383,-0.355966717,-0.486719072
t_b1cd7e5c-d614-44f0-8928-3a128677255a,167.9466705,1976,96.56120339,0.891744018,0.559688985,0.686581075,0.717894614,11.05164814,0.298234254,1.043031693,0.744139373,0,0.128523842,-13.3409996,0.3347826,major,0.786677063,0.044241223,96.40399933,4,0.320398003,0.479391366,-0.691409886,0.169650674,0.404537857,0.024578379,-0.077277444,-0.011262232,-0.14606528
t_3c384888-79e1-4a75-a9fc-16b9985cd445,235.4666748,1985,99.27736151,0.04362626,0.515854359,0.518606961,0.663334787,7.804643631,0.839901686,0.950797498,6.31E-06,0,0.049124386,-5.122000217,0.782101154,major,0.157135531,0.043407109,148.0180054,4,0.828361392,-0.115446575,0.166459367,0.127236143,0.073870495,0.763528645,0.042924844,0.236038044,-0.194127381
t_0b49ae85-0b70-4f56-a851-55f47f168685,159.2666626,1988,97.99911723,0.002722118,0.339723438,0.309040308,0.499044895,5.635466576,0.961430192,0.887949824,5.05E-08,0,0.287113726,-6.985000134,0.303643733,major,0.492402017,0.065303743,106.802002,4,0.386078298,0.149510548,0.279827863,-0.441422462,-0.429755092,0.663224995,0.099436678,-0.257475734,0.318201125
t_e117e593-9523-4e47-8fa3-d7774559ba44,414.1600037,1979,92.34063808,0.134183571,0.460663915,0.510145247,0.632865131,8.131258011,0.698110759,0.96601063,0.000281399,0,0.389454156,-11.27400017,0.290322572,major,0.510708928,0.065610982,108.4550018,4,0.878206253,-0.375394344,-0.228031248,0.276771724,0.77272296,0.381939411,-0.014423328,0.557264864,-0.153078824
t_8c006c21-8921-4556-8102-db6fa270c671,197.3999939,1974,94.90051549,0.520126641,0.526438832,0.620270252,0.596091568,9.738967896,0.729421616,0.960495472,1.71E-08,0,0.07745602,-10.13700008,0.543824673,major,0.489197105,0.083536237,175.0749969,4,0.852536321,0.124418415,-0.483967006,0.185096726,0.316994429,0.532520413,-0.103689559,-0.337519705,-0.683291793
t_54ecc955-5a20-4ded-ab99-0945beda9f15,158.6666718,1962,94.63146536,0.953956306,0.593726695,0.600845039,0.681317568,8.665939331,0.184121788,1.019010663,0.000380208,0,0.258523703,-16.82500076,0.377224207,major,0.805568874,0.042652089,126.7809982,3,0.799467683,0.007474051,-0.562976241,0.035239976,0.888605833,0.425426722,-0.560646772,0.454924196,-0.761481524
t_1e3de42d-547d-4590-bf40-272842504e1f,236.6933289,1972,96.06793971,0.812284231,0.429253995,0.596575379,0.49362886,10.05819511,0.270245492,1.007521987,8.79E-09,0,0.686447501,-14.26200008,0.159935385,major,0.826291203,0.562564611,174.5149994,5,0.366840392,0.000182526,-0.442275047,0.090253241,0.536432028,0.078483477,-0.492610455,0.016709983,-0.857779264
t_50f6d251-0ad2-4ae4-a50a-16e3f58ccd78,202.8666687,1976,97.06298822,0.522244692,0.622302413,0.715195954,0.762468219,11.11691952,0.397580296,0.987651587,0.498492181,0,0.043826591,-13.64599991,0.504830897,major,0.508886993,0.307297617,145.1640015,4,0.880999684,-0.689887583,-0.159029901,0.278521597,0.524831355,0.409118772,0.074811816,-0.061249383,0.159912959
t_9c822490-17cc-46a4-8022-e3b2f6cbe917,159.3988647,1973,90.77013485,0.612432063,0.548690081,0.56184721,0.660962641,8.324695587,0.395407677,1.034337997,3.55E-06,0,0.115940206,-6.730000019,0.339449555,major,0.636945844,0.025227269,94.62200165,4,0.775447726,0.204348266,-0.246977866,0.237651333,0.179408431,0.345564991,-0.075278997,-0.070574462,-0.964376807
t_2b521964-17aa-48b7-89e0-743e82c0a2bb,221.3066711,1987,97.96676321,0.309350044,0.451964349,0.473156571,0.615666509,7.543862343,0.434379995,1.011585116,1.78E-11,0,0.073117301,-10.03899956,0.489841998,major,0.421875954,0.035973266,137.8399963,4,0.373482078,0.170445397,-0.106987476,-0.08827734,-0.264390707,0.659031272,0.141877651,-0.445869714,-0.568292677
t_5e0cbdc9-d6c1-4b2c-96a9-70980ac228a1,102.2933273,1979,98.98488382,0.000258384,0.266148657,0.213305458,0.149913624,4.455926418,0.937303662,0.902351916,0.000264924,0,0.284570515,-8.51099968,0.385382056,major,0.434600562,0.065099284,202.3450012,4,0.485798538,0.178251773,0.219264925,-0.297772348,-0.44628647,0.725137949,0.154920563,-0.227642551,0.022229463
t_9ad1b6d7-b54c-4ed2-9418-0e95326d398b,258.2666626,1979,96.03525758,0.017645646,0.525326669,0.503120482,0.648801863,7.419483185,0.828853607,0.935995042,0.023018893,0,0.207009479,-5.625999928,0.413953483,major,0.414585263,0.043988824,115.9950027,4,0.961318016,0.047008533,-0.293718517,0.206177503,0.099351279,0.479042172,-0.003920264,-0.321419954,-0.46010977
t_b3a31e89-c04b-43ce-868b-f9a9db4cdac5,319,1987,91.54936874,0.192856878,0.372898281,0.380830437,0.337118506,6.610045433,0.561206818,0.972823322,0.059905231,0,0.644294977,-10.96100044,0.139020532,major,0.623890758,0.200643346,166.8249969,4,0.666628301,-0.026772909,0.059914228,-0.240404278,0.045263197,0.664282799,-0.04857973,0.187637374,-0.101819925
t_b3bf7aaa-47bb-4382-b46f-779350a7e1d3,145.4400024,1967,98.58816913,0.781551957,0.369127333,0.317784369,0.416108251,5.475605965,0.196527839,1.047222972,0.050409894,0,0.111790173,-16.88599968,0.268965513,major,0.75671488,0.02989489,71.26599884,3,0.221705228,0.208096266,-0.293164641,-0.215047255,0.037010029,0.630496621,-0.108091593,-0.188984737,-0.662188411
t_8504c4d5-1dad-4e0d-8784-d60a5d0b4d4c,222.4133301,1983,95.06248663,0.001588575,0.582099974,0.662035525,0.711901665,10.15236759,0.621679306,1.013486862,0.000197624,0,0.069027461,-9.633000374,0.883211672,major,0.082589455,0.036513019,127.7249985,4,0.838698983,-0.021597527,0.067775428,0.291349471,-0.107721351,-0.050541982,0.109881453,0.093862064,-0.105647624
t_2390fb41-6156-48e6-9edc-a55e694e6510,328.3733215,1977,92.99839161,0.256719321,0.575062394,0.522452474,0.508723736,7.2745471,0.964139163,0.904053092,2.24E-05,0,0.349785,-4.982999802,0.207739308,major,0.588889539,0.046123315,103.788002,4,0.833575726,-0.003810385,-0.345859617,0.312567741,0.184914649,0.218175739,0.014897857,-0.260885149,-0.229313955
t_9bf077d1-13a7-44cb-9328-f746a9f27556,174.9866638,1975,97.27594315,0.97374469,0.613377631,0.6981408,0.542395771,10.73595047,0.154515445,1.040352941,2.32E-06,0,0.095415428,-11.24600029,0.137931034,major,0.919603646,0.057536017,70.63800049,4,0.300673068,0.114644036,-0.684286475,0.145801008,0.599345922,0.384627581,-0.344413221,-0.214098588,-0.605587542
t_e3318046-8d2b-47c3-8bf6-79ac25aba582,197.3333282,1986,96.25866854,0.260211855,0.334985822,0.356350332,0.55309087,6.505439281,0.686971545,0.997181416,6.37E-07,0,0.186296016,-7.073999882,0.29467085,major,0.531601071,0.032654427,115.098999,3,0.529315531,-0.084120639,-0.255212635,0.433818698,0.208530217,0.218755245,-0.015806044,-0.199249774,-0.512338936
t_75ec40c7-9ed7-478b-813d-624ae4fef014,251.7466736,1965,99.29466117,0.625924468,0.611500025,0.600262105,0.663166344,8.467879295,0.785147607,0.957844257,0.694702148,0,0.077898338,-8.145999908,0.319347322,major,0.653861403,0.027016018,115.810997,4,0.84697932,0.024856355,-0.399835229,0.008027491,0.214660913,0.716600537,-0.095336631,-0.338929951,-0.452580094
t_5ed97b38-15ac-4b09-b61e-378016b8d614,1302.23999,1973,90.87045386,0.959269047,0.389165729,0.40439716,0.328614652,6.875783443,0.366723627,0.985417306,0.016497675,0,0.100893274,-15.53800011,0.070090212,major,0.94470346,0.360148132,72.05000305,4,0.233987466,0.053239584,-0.230238706,-0.172954276,0.205144286,0.095659167,-0.25080964,-0.054833088,-0.349332571
t_bf060e48-65ae-46af-938b-2fde4abbd979,227.8399963,1988,93.10899616,0.559871674,0.579292655,0.659738123,0.623279989,10.12630081,0.292708308,1.022247791,1.99E-07,0,0.975059032,-15.13500023,0.166666672,major,0.709894598,0.039981384,98.15200043,4,0.656443,0.32381925,-0.852915704,0.154073924,0.594418526,0.205926448,-0.238162965,-0.189866617,-0.233159944
t_581455cd-311c-46ad-9f6e-336c722161c7,216.1333313,1989,92.43058148,0.014766086,0.35244292,0.294332772,0.420077115,5.172873497,0.874656379,0.935363889,0.103712618,0,0.252470613,-10.11800003,0.409836054,major,0.41743952,0.04817684,139.576004,4,0.525833011,0.238745198,0.074512042,-0.074848302,-0.374767601,0.435723126,0.149669662,-0.240360424,-0.112281904
t_0337e2d7-7e81-4443-b2bf-26aee2a84eeb,206.0266724,1959,96.82258319,0.976179302,0.399415076,0.394056678,0.464366823,6.61025095,0.167320326,1.043706656,0.016827984,0,0.173694536,-15.2130003,0.202127665,major,0.89149487,0.032274403,92.77899933,4,0.267561406,-0.00944037,-0.640254855,0.075620607,0.717934966,0.42769292,-0.444169611,-0.114163756,-0.640742123
t_8d2ef720-b8be-44bb-9cab-0c76e49fe320,305.2133179,1972,96.44639294,0.623201668,0.426350564,0.41720885,0.464098185,6.777593613,0.746886015,0.968841016,0.438527644,0,0.699065804,-8.81000042,0.502074718,major,0.564052284,0.038660087,168.677002,4,0.875023365,0.113520123,-0.447488397,0.035000041,0.185043275,0.661048412,-0.046964418,-0.3943941,-0.393648773
t_63ed2168-a3b2-4c1d-a0bd-f7308f6db180,210.7866669,1978,90.82672221,0.138645783,0.531588912,0.613290906,0.570794046,9.537448883,0.700424731,0.96698004,0.00965183,0,0.071908176,-8.100999832,0.202857137,major,0.572127342,0.060813397,112.7340012,4,0.961313009,-0.243177637,-0.31387347,0.389745593,0.79767251,0.566501737,-0.208096698,0.472031593,-0.078980684
t_7617b855-3004-4610-8883-e5f03997d597,141.9066772,1964,95.02696895,0.542049885,0.598093033,0.582946301,0.681205034,8.251543045,0.667347074,0.965230346,1.41E-10,0,0.095810048,-8.803999901,0.371794879,major,0.586711049,0.030050838,114.0149994,4,0.863456786,0.027511461,-0.328533053,-0.07602571,0.391516179,0.675384462,-0.235333577,0.035158917,-0.709971905
t_37f15d1e-b02d-4b9b-b929-591c167f30c9,341.186676,1981,93.6265141,0.010011003,0.267249674,0.224942744,0.332175046,4.737848282,0.759756863,0.934661388,0.005981899,0,0.892855287,-9.977000237,0.285925925,major,0.504976213,0.052048691,134.2339935,4,0.367608488,0.184081569,0.102067299,-0.151303753,-0.275007486,0.662469983,0.110886313,-0.233858511,-0.02514269
t_87495d05-7a12-4c6f-9330-eabcdab53e60,255.9466705,1986,95.755864,0.240184084,0.46823886,0.422269106,0.606508553,6.454877853,0.965092599,0.913280547,0.000478156,0,0.21467112,-3.378999949,0.7227723,major,0.259368092,0.060389604,139.125,4,0.722966552,0.044498544,-0.050105624,0.249363407,-0.091563068,0.360674709,0.07506635,-0.231330231,-0.475728333
t_4c726a2c-6b50-448c-b7e5-5b346c186730,214.6266632,1978,95.88745942,0.506469011,0.462374985,0.5049209,0.554609835,8.023108482,0.426938653,1.003955007,1.66E-09,0,0.074437715,-9.772000313,0.467346936,major,0.519725919,0.029957242,161.9880066,4,0.737896204,-0.219632149,-0.226780489,0.432887226,0.2086007,0.176268891,0.015701057,-0.287444532,-0.339449525
t_1caf0813-7e24-4f25-acba-6a8ae0fc33c2,218.7466736,1990,98.76285285,0.011247337,0.432642847,0.403821677,0.548136532,6.473301888,0.727206886,0.995021105,0.006871136,0,0.173651323,-7.679999828,0.634868443,major,0.258309484,0.028587148,95.11199951,4,0.744296014,0.018523833,0.162445053,-0.068086855,-0.142901286,0.603662014,0.080018789,0.105805986,-0.171070427
t_43a99165-9dbb-4eac-a153-09041f46bbc2,126.7200012,1965,99.3275942,0.327094316,0.626243651,0.654771447,0.770562947,9.498667717,0.559404433,0.991382301,7.11E-05,0,0.051787779,-7.272999763,0.537383199,major,0.400627643,0.033717714,117.8840027,4,0.968150198,0.028346026,-0.706210434,0.315386117,0.490998149,0.458932042,-0.138769507,-0.410939395,-0.321959704
t_f37ef0d8-effc-4ff6-8f4c-bcd5838fa545,124.3066711,1984,92.38096159,0.833667576,0.529253483,0.616858423,0.607639134,9.637174606,0.106154688,1.060144067,0.041589912,0,0.122528389,-25.54500008,0.944272459,major,0.590807557,0.134744808,179.9490051,4,0.567211688,0.736710191,-0.838926971,-0.377236187,0.402675956,-0.288917661,-0.177768618,0.179221898,0.083569199
t_e8632d4a-47d4-4bd6-a1dc-9c0870261581,412.3599854,1957,92.97369666,0.59923619,0.500461102,0.569046795,0.496976882,8.905227661,0.22954905,1.017772675,0.023443732,0,0.1648608,-18.16300011,0.166105494,major,0.726107419,0.044731885,148.8130035,4,0.504712582,0.45811221,-1.077088594,0.124700874,0.673302352,0.158392712,-0.309917152,-0.333093554,-0.097759604
